DATE,ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS,FREIGHT,MAIL,DISTANCE
2020-11,New Mexico,Ohio,10,0.0,0,1411
2020-11,New Mexico,Oregon,709,1948.0,0,2222
2020-11,New Mexico,Pennsylvania,39,675.0,0,1486
2020-11,New Mexico,South Carolina,3,0.0,0,1528
2020-11,New Mexico,Tennessee,10,0.0,0,1123
2020-11,New Mexico,Texas,23539,11606.0,0,9255
2020-11,New Mexico,Utah,2793,64.0,0,1479
2020-11,New Mexico,Virginia,103,0.0,0,1650
2020-11,New Mexico,Washington,1753,0.0,0,3395
2020-11,New York,Alabama,2,0.0,0,946
2020-11,New York,Arizona,10283,5884.0,75298,16808
2020-11,New York,California,50215,1313513.0,617745,55685
2020-11,New York,Colorado,14160,31512.0,88166,14050
2020-11,New York,Florida,211938,220036.0,173831,96289
2020-11,New York,Georgia,55680,1075503.0,160996,9894
2020-11,New York,Illinois,41558,109935.0,34932,17526
2020-11,New York,Indiana,828,0.0,0,660
2020-11,New York,Kentucky,1699,776.0,0,2364
2020-11,New York,Louisiana,1763,637.0,0,7162
2020-11,New York,Maine,201,0.0,0,456
2020-11,New York,Maryland,16393,31744.0,0,1252
2020-11,New York,Massachusetts,8438,0.0,0,3543
2020-11,New York,Michigan,25166,15357.0,22368,6198
2020-11,New York,Minnesota,7463,21779.0,70793,3078
2020-11,New York,Missouri,3184,20249.0,0,5789
2020-11,New York,Nebraska,7,0.0,0,1138
2020-11,New York,Nevada,6575,14898.0,53657,6482
2020-11,New York,New Hampshire,98,0.0,0,561
2020-11,New York,New Jersey,7583,0.0,0,2261
2020-11,New York,New Mexico,345,0.0,0,1826
2020-11,New York,New York,12882,0.0,0,4261
2020-11,New York,North Carolina,51226,18318.0,51054,11495
2020-11,New York,North Dakota,1,0.0,0,1217
2020-11,New York,Ohio,2120,0.0,0,1244
2020-11,New York,Oregon,1658,4766.0,50900,4908
2020-11,New York,Pennsylvania,10772,305.0,0,2961
2020-11,New York,Puerto Rico,15978,215295.0,101156,5041
2020-11,New York,Rhode Island,81,0.0,0,144
2020-11,New York,South Carolina,4888,0.0,0,4408
2020-11,New York,Tennessee,5062,50874.0,0,7277
2020-11,New York,Texas,37246,62907.0,120211,26662
2020-11,New York,U.S. Virgin Islands,2088,0.0,0,3246
2020-11,New York,Utah,5651,33532.0,79716,5963
2020-11,New York,Vermont,228,0.0,0,266
2020-11,New York,Virginia,17375,937.0,300,5973
2020-11,New York,Washington,6755,97160.0,240465,9388
2020-11,New York,Wisconsin,37,280.0,0,738
2020-11,North Carolina,Alabama,16316,1569.0,0,2959
2020-11,North Carolina,Arizona,26727,17899.0,157488,7328
2020-11,North Carolina,Arkansas,7229,15.0,0,2788
2020-11,North Carolina,California,38200,28164.0,265071,20112
2020-11,North Carolina,Colorado,35381,39602.0,84129,10904
2020-11,North Carolina,Connecticut,10492,16186.0,52029,2576
2020-11,North Carolina,Florida,248483,135316.0,103310,31033
2020-11,North Carolina,Georgia,89888,58797.0,110866,4418
2020-11,North Carolina,Illinois,49267,101813.0,13911,9550
2020-11,North Carolina,Indiana,16591,693.0,0,2676
2020-11,North Carolina,Iowa,7021,0.0,0,2372
2020-11,North Carolina,Kansas,6,0.0,0,1040
2020-11,North Carolina,Kentucky,19055,2371.0,0,2572
2020-11,North Carolina,Louisiana,17365,2097.0,18411,4840
2020-11,North Carolina,Maine,7727,0.0,0,5794
2020-11,North Carolina,Maryland,29313,73034.0,37082,2484
2020-11,North Carolina,Massachusetts,24983,8643.0,47994,4191
2020-11,North Carolina,Michigan,25232,2379.0,1120,6224
2020-11,North Carolina,Minnesota,12708,2636.0,6980,4750
2020-11,North Carolina,Mississippi,5483,4.0,0,1139
2020-11,North Carolina,Missouri,21663,17846.0,11537,7003
2020-11,North Carolina,Nebraska,4284,748.0,6274,2739
2020-11,North Carolina,Nevada,16953,7184.0,41297,6183
2020-11,North Carolina,New Hampshire,4239,10.0,0,737
2020-11,North Carolina,New Jersey,28694,10998.0,64415,3531
2020-11,North Carolina,New Mexico,4,0.0,0,1449
2020-11,North Carolina,New York,48430,26244.0,38816,10288
2020-11,North Carolina,North Carolina,123104,31338.0,57123,3852
2020-11,North Carolina,Ohio,29951,7180.0,0,4074
2020-11,North Carolina,Oklahoma,8956,3397.0,0,3564
2020-11,North Carolina,Oregon,1405,317.0,14995,2282
2020-11,North Carolina,Pennsylvania,56095,17714.0,111557,7192
2020-11,North Carolina,Puerto Rico,5503,28454.0,15460,4341
2020-11,North Carolina,Rhode Island,8678,3931.0,0,2049
2020-11,North Carolina,South Carolina,43669,3203.0,0,1340
2020-11,North Carolina,South Dakota,1981,5.0,0,2343
2020-11,North Carolina,Tennessee,46114,52105.0,0,4688
2020-11,North Carolina,Texas,99396,52417.0,225175,26677
2020-11,North Carolina,U.S. Virgin Islands,4863,7483.0,0,3082
2020-11,North Carolina,Utah,5694,2809.0,36149,7004
2020-11,North Carolina,Vermont,2100,0.0,0,1522
2020-11,North Carolina,Virginia,73247,14122.0,21045,7163
2020-11,North Carolina,Washington,9982,4504.0,37000,9047
2020-11,North Carolina,West Virginia,3982,0.0,0,685
2020-11,North Carolina,Wisconsin,8177,443.0,0,4149
2020-11,North Dakota,Arizona,6670,0.0,0,7055
2020-11,North Dakota,Colorado,11044,0.0,0,5171
2020-11,North Dakota,Florida,739,0.0,0,3136
2020-11,North Dakota,Illinois,3293,0.0,0,1671
2020-11,North Dakota,Minnesota,14332,3480.0,0,1565
2020-11,North Dakota,Nevada,2329,0.0,0,4581
2020-11,North Dakota,North Dakota,6,0.0,0,166
2020-11,North Dakota,Tennessee,521,0.0,0,910
2020-11,North Dakota,Texas,4391,0.0,0,1945
2020-11,Ohio,Alabama,4,0.0,0,492
2020-11,Ohio,Arizona,8305,16050.0,3424,8551
2020-11,Ohio,California,3252,1302.0,0,18292
2020-11,Ohio,Colorado,18995,55416.0,35456,8266
2020-11,Ohio,Connecticut,18,159.0,0,550
2020-11,Ohio,Florida,92925,20703.0,0,45179
2020-11,Ohio,Georgia,36297,26713.0,41965,4730
2020-11,Ohio,Idaho,9,90.0,0,1728
2020-11,Ohio,Illinois,31756,58902.0,53856,4494
2020-11,Ohio,Indiana,4,0.0,0,182
2020-11,Ohio,Louisiana,90,38.0,0,1723
2020-11,Ohio,Maine,1,0.0,0,609
2020-11,Ohio,Maryland,7458,30361.0,0,651
2020-11,Ohio,Massachusetts,1569,296.0,0,1689
2020-11,Ohio,Michigan,8419,0.0,0,511
2020-11,Ohio,Minnesota,6610,1086.0,0,1870
2020-11,Ohio,Missouri,708,728.0,0,2222
2020-11,Ohio,Nebraska,35,55.0,0,1418
2020-11,Ohio,Nevada,11559,15354.0,0,10964
2020-11,Ohio,New Hampshire,7,0.0,0,1173
2020-11,Ohio,New Jersey,6527,4151.0,2806,2138
2020-11,Ohio,New Mexico,5,0.0,0,1411
2020-11,Ohio,New York,1993,0.0,0,898
2020-11,Ohio,North Carolina,29216,3036.0,0,4852
2020-11,Ohio,Oklahoma,1,0.0,0,948
2020-11,Ohio,Pennsylvania,5776,31.0,0,3378
2020-11,Ohio,Puerto Rico,5,0.0,0,1794
2020-11,Ohio,South Carolina,1696,0.0,0,1574
2020-11,Ohio,Tennessee,6749,36891.0,0,785
2020-11,Ohio,Texas,31080,16690.0,34424,19563
2020-11,Ohio,Utah,3,1300.0,0,1565
2020-11,Ohio,Virginia,8749,334.0,6888,3703
2020-11,Ohio,Washington,1568,43848.0,926,2016
2020-11,Oklahoma,Arizona,10078,2298.0,0,4442
2020-11,Oklahoma,California,817,30.0,0,15577
2020-11,Oklahoma,Colorado,21022,8355.0,0,3108
2020-11,Oklahoma,Florida,2626,0.0,0,9046
2020-11,Oklahoma,Georgia,13231,13229.0,0,2957
2020-11,Oklahoma,Illinois,9080,2596.0,0,4415
2020-11,Oklahoma,Kentucky,8,0.0,0,756
2020-11,Oklahoma,Louisiana,3,0.0,0,538
2020-11,Oklahoma,Maryland,114,2.0,0,2251
2020-11,Oklahoma,Minnesota,1848,0.0,0,694
2020-11,Oklahoma,Missouri,4451,4868.0,0,813
2020-11,Oklahoma,Nebraska,1,0.0,0,418
2020-11,Oklahoma,Nevada,5960,1359.0,0,5372
2020-11,Oklahoma,New Mexico,1,0.0,0,608
2020-11,Oklahoma,New York,15,0.0,0,1341
2020-11,Oklahoma,North Carolina,8457,1109.0,0,5461
2020-11,Oklahoma,Oregon,1,0.0,0,1532
2020-11,Oklahoma,Pennsylvania,30,0.0,0,3312
2020-11,Oklahoma,Rhode Island,1,0.0,0,1366
2020-11,Oklahoma,South Carolina,32,0.0,0,1951
2020-11,Oklahoma,Tennessee,649,729.0,0,616
2020-11,Oklahoma,Texas,56113,19121.0,0,7516
2020-11,Oklahoma,Utah,4225,526.0,0,3584
2020-11,Oklahoma,Virginia,35,0.0,0,2294
2020-11,Oklahoma,Washington,1353,0.0,0,2847
2020-11,Oklahoma,Wisconsin,6,0.0,0,1413
2020-11,Oregon,Alaska,2301,36464.0,5994,1542
2020-11,Oregon,Arizona,27329,50333.0,17598,8727
2020-11,Oregon,California,82223,179226.0,1423,32521
2020-11,Oregon,Colorado,33490,73311.0,60991,9773
2020-11,Oregon,Florida,2611,134.0,2602,10456
2020-11,Oregon,Georgia,7876,79089.0,45553,4344
2020-11,Oregon,Hawaii,5604,28037.0,6276,10334
2020-11,Oregon,Idaho,3672,2866.0,148,688
2020-11,Oregon,Illinois,9274,39514.0,70445,6968
2020-11,Oregon,Indiana,6,0.0,0,1877
2020-11,Oregon,Iowa,6,0.0,0,1471
2020-11,Oregon,Kentucky,2,0.0,0,1950
2020-11,Oregon,Louisiana,2,563.0,0,2050
2020-11,Oregon,Maryland,25,3320.0,0,2358
2020-11,Oregon,Michigan,2719,6214.0,13193,3786
2020-11,Oregon,Minnesota,6798,17613.0,53039,4278
2020-11,Oregon,Missouri,1420,8975.0,1327,4672
2020-11,Oregon,Montana,1751,1250.0,7065,1651
2020-11,Oregon,Nebraska,16,482.0,0,1369
2020-11,Oregon,Nevada,23811,32789.0,0,6003
2020-11,Oregon,New Mexico,739,0.0,0,1111
2020-11,Oregon,New York,1503,14782.0,6352,4908
2020-11,Oregon,North Carolina,1425,418.0,1296,4645
2020-11,Oregon,Oregon,5063,3676.0,0,1272
2020-11,Oregon,Pennsylvania,102,192.0,0,4812
2020-11,Oregon,Tennessee,2,0.0,0,1973
2020-11,Oregon,Texas,20496,18241.0,47578,11955
2020-11,Oregon,Utah,17797,33990.0,32502,3608
2020-11,Oregon,Washington,40718,66414.0,25967,2294
2020-11,Oregon,Wisconsin,9,1305.0,0,1718
2020-11,Pennsylvania,Arizona,10944,7255.0,56539,9576
2020-11,Pennsylvania,Arkansas,10,0.0,0,999
2020-11,Pennsylvania,California,26273,29984.0,114148,30445
2020-11,Pennsylvania,Colorado,24076,46695.0,70613,11392
2020-11,Pennsylvania,Connecticut,2120,15.0,0,588
2020-11,Pennsylvania,Florida,180131,300361.0,72842,66646
2020-11,Pennsylvania,Georgia,45255,64322.0,287526,8829
2020-11,Pennsylvania,Illinois,40769,438470.0,90215,11368
2020-11,Pennsylvania,Indiana,2814,0.0,0,2294
2020-11,Pennsylvania,Kentucky,3158,331.0,0,3193
2020-11,Pennsylvania,Louisiana,3820,0.0,2015,5274
2020-11,Pennsylvania,Maine,3460,0.0,0,2038
2020-11,Pennsylvania,Maryland,4778,8986.0,0,824
2020-11,Pennsylvania,Massachusetts,10315,43639.0,17086,2048
2020-11,Pennsylvania,Michigan,15351,441.0,46561,4709
2020-11,Pennsylvania,Minnesota,8316,806.0,96663,5118
2020-11,Pennsylvania,Missouri,6140,12336.0,0,3993
2020-11,Pennsylvania,Nevada,12609,3931.0,3983,12524
2020-11,Pennsylvania,New Hampshire,1864,0.0,0,289
2020-11,Pennsylvania,New Jersey,3012,0.0,0,718
2020-11,Pennsylvania,New Mexico,3,0.0,0,1486
2020-11,Pennsylvania,New York,9781,206.0,0,2961
2020-11,Pennsylvania,North Carolina,55411,23947.0,37466,7978
2020-11,Pennsylvania,Ohio,5554,17.0,0,2972
2020-11,Pennsylvania,Oregon,98,0.0,0,2406
2020-11,Pennsylvania,Pennsylvania,13746,1301.0,0,2891
2020-11,Pennsylvania,Puerto Rico,18761,41039.0,12371,6304
2020-11,Pennsylvania,Rhode Island,2008,0.0,0,711
2020-11,Pennsylvania,South Carolina,10075,30.0,0,7110
2020-11,Pennsylvania,Tennessee,14513,39273.0,0,5617
2020-11,Pennsylvania,Texas,42203,28708.0,233322,22578
2020-11,Pennsylvania,U.S. Virgin Islands,1573,854.0,0,1605
2020-11,Pennsylvania,Utah,1696,6484.0,22877,5514
2020-11,Pennsylvania,Vermont,1472,41.0,0,670
2020-11,Pennsylvania,Virginia,14751,1610.0,0,2420
2020-11,Pennsylvania,Washington,4552,22721.0,30454,9259
2020-11,Pennsylvania,West Virginia,139,0.0,0,61
2020-11,Pennsylvania,Wisconsin,1531,91.0,0,3191
2020-11,Puerto Rico,Colorado,36,0.0,0,2733
2020-11,Puerto Rico,Connecticut,1334,0.0,0,1666
2020-11,Puerto Rico,Florida,95327,193528.0,7494,14983
2020-11,Puerto Rico,Georgia,7882,6487.0,10253,4641
2020-11,Puerto Rico,Illinois,3986,1689.0,2793,6201
2020-11,Puerto Rico,Indiana,11,0.0,0,1902
2020-11,Puerto Rico,Kentucky,4,0.0,0,1806
2020-11,Puerto Rico,Maryland,5430,12612.0,0,3130
2020-11,Puerto Rico,Massachusetts,9339,0.0,0,3348
2020-11,Puerto Rico,Minnesota,329,0.0,134,2404
2020-11,Puerto Rico,Missouri,20,0.0,0,2024
2020-11,Puerto Rico,New Jersey,21780,268250.0,7389,4824
2020-11,Puerto Rico,New York,14911,2529.0,4437,8246
2020-11,Puerto Rico,North Carolina,5833,19500.0,1233,4341
2020-11,Puerto Rico,Pennsylvania,18766,2460.0,3432,8043
2020-11,Puerto Rico,Puerto Rico,7558,530.0,0,916
2020-11,Puerto Rico,Tennessee,91,0.0,0,1753
2020-11,Puerto Rico,Texas,12526,9683.0,1879,6353
2020-11,Puerto Rico,U.S. Virgin Islands,1503,0.0,0,230
2020-11,Puerto Rico,Virginia,2422,432.0,412,4539
2020-11,Puerto Rico,Wisconsin,105,220.0,0,2119
2020-11,Rhode Island,Arizona,1,0.0,0,2277
2020-11,Rhode Island,California,17,0.0,0,2567
2020-11,Rhode Island,Florida,13833,810.0,0,13744
2020-11,Rhode Island,Georgia,7,0.0,0,903
2020-11,Rhode Island,Illinois,3769,7938.0,0,2540
2020-11,Rhode Island,Indiana,1,0.0,0,792
2020-11,Rhode Island,Kentucky,1,0.0,0,722
2020-11,Rhode Island,Louisiana,8,0.0,0,1326
2020-11,Rhode Island,Maryland,6909,9574.0,0,327
2020-11,Rhode Island,Massachusetts,30,0.0,0,78
2020-11,Rhode Island,Michigan,1,0.0,0,726
2020-11,Rhode Island,Missouri,41,0.0,0,1020
2020-11,Rhode Island,New Jersey,1786,0.0,0,320
2020-11,Rhode Island,North Carolina,8253,1401.0,0,2049
2020-11,Rhode Island,Ohio,16,0.0,0,1153
2020-11,Rhode Island,Oklahoma,2,0.0,0,1477
2020-11,Rhode Island,Pennsylvania,2754,0.0,0,711
2020-11,Rhode Island,Rhode Island,1584,3180.0,0,34
2020-11,Rhode Island,Tennessee,95,159.0,0,906
2020-11,Rhode Island,Texas,98,41.0,0,6482
2020-11,Rhode Island,Virginia,3354,10.0,0,2166
2020-11,Rhode Island,Wisconsin,11,0.0,0,846
2020-11,South Carolina,Arizona,33,0.0,0,3550
2020-11,South Carolina,Colorado,2047,20.0,0,5625
2020-11,South Carolina,Connecticut,1234,0.0,0,1407
2020-11,South Carolina,Florida,8966,260.0,0,7651
2020-11,South Carolina,Georgia,44330,18323.0,0,2425
2020-11,South Carolina,Illinois,12723,1059.0,0,6737
2020-11,South Carolina,Kentucky,656,0.0,0,982
2020-11,South Carolina,Louisiana,13,0.0,0,636
2020-11,South Carolina,Maryland,9223,2426.0,0,1297
2020-11,South Carolina,Massachusetts,4288,0.0,0,1556
2020-11,South Carolina,Michigan,3364,0.0,0,3114
2020-11,South Carolina,Missouri,68,0.0,0,2160
2020-11,South Carolina,Nebraska,8,0.0,0,1047
2020-11,South Carolina,Nevada,1,0.0,0,1850
2020-11,South Carolina,New Jersey,10285,1.0,0,2900
2020-11,South Carolina,New York,4933,0.0,0,5001
2020-11,South Carolina,North Carolina,44259,4775.0,0,1482
2020-11,South Carolina,Ohio,1998,0.0,0,2523
2020-11,South Carolina,Oklahoma,2,0.0,0,1020
2020-11,South Carolina,Pennsylvania,11540,325.0,0,6520
2020-11,South Carolina,Tennessee,5123,2622.0,0,1468
2020-11,South Carolina,Texas,21654,1903.0,0,18138
2020-11,South Carolina,Virginia,9641,75.0,0,4836
2020-11,South Carolina,Washington,1752,0.0,0,2415
2020-11,South Carolina,Wisconsin,6,0.0,0,814
2020-11,South Dakota,Arizona,5378,0.0,0,3026
2020-11,South Dakota,Colorado,8710,233.0,0,2953
2020-11,South Dakota,Florida,1277,0.0,0,2668
2020-11,South Dakota,Illinois,4976,0.0,0,4699
2020-11,South Dakota,Minnesota,8879,0.0,0,942
2020-11,South Dakota,Nevada,1689,0.0,0,1947
2020-11,South Dakota,North Carolina,2108,0.0,0,2343
2020-11,South Dakota,Texas,7698,0.0,0,4618
2020-11,South Dakota,Utah,784,0.0,0,508
2020-11,Tennessee,Alabama,80,0.0,0,109
2020-11,Tennessee,Arizona,14183,46049.0,0,6840
2020-11,Tennessee,Arkansas,742,0.0,0,829
2020-11,Tennessee,California,22601,90243.0,6216,21385
2020-11,Tennessee,Colorado,28726,102569.0,1215,8996
2020-11,Tennessee,Connecticut,38,65.0,0,852
2020-11,Tennessee,Florida,80716,83503.0,0,24121
2020-11,Tennessee,Georgia,54930,57958.0,10819,1972
2020-11,Tennessee,Idaho,98,0.0,0,1643
2020-11,Tennessee,Illinois,30494,39908.0,0,8358
2020-11,Tennessee,Indiana,14,0.0,0,381
2020-11,Tennessee,Iowa,759,0.0,0,1541
2020-11,Tennessee,Kansas,99,920.0,0,605
2020-11,Tennessee,Kentucky,86,0.0,0,115
2020-11,Tennessee,Louisiana,6940,12812.0,0,819
2020-11,Tennessee,Maine,14,0.0,0,1010
2020-11,Tennessee,Maryland,7751,60971.0,0,1374
2020-11,Tennessee,Massachusetts,5212,40071.0,0,3656
2020-11,Tennessee,Michigan,14552,26489.0,0,3998
2020-11,Tennessee,Minnesota,8443,4002.0,0,3480
2020-11,Tennessee,Mississippi,917,0.0,0,479
2020-11,Tennessee,Missouri,12425,42989.0,0,1643
2020-11,Tennessee,Montana,197,0.0,0,1435
2020-11,Tennessee,Nebraska,5,0.0,0,612
2020-11,Tennessee,Nevada,11072,22051.0,0,9332
2020-11,Tennessee,New Jersey,6921,712.0,0,3623
2020-11,Tennessee,New Mexico,15,0.0,0,1123
2020-11,Tennessee,New York,4781,55380.0,0,6152
2020-11,Tennessee,North Carolina,46166,45850.0,0,5113
2020-11,Tennessee,North Dakota,495,0.0,0,910
2020-11,Tennessee,Ohio,6558,38032.0,0,1303
2020-11,Tennessee,Oklahoma,569,664.0,0,1131
2020-11,Tennessee,Oregon,41,35.0,0,1973
2020-11,Tennessee,Pennsylvania,14804,67164.0,0,5394
2020-11,Tennessee,Puerto Rico,92,6433.0,0,1753
2020-11,Tennessee,Rhode Island,126,28.0,0,906
2020-11,Tennessee,South Carolina,5148,4530.0,0,704
2020-11,Tennessee,Texas,91932,99467.0,0,22959
2020-11,Tennessee,Utah,5339,2611.0,3980,4070
2020-11,Tennessee,Virginia,13593,11444.0,0,5606
2020-11,Tennessee,Washington,4716,48575.0,1703,7381
2020-11,Tennessee,Wisconsin,5306,9571.0,0,1045
2020-11,Texas,Alabama,31754,16733.0,0,10383
2020-11,Texas,Arizona,144569,244546.0,80304,21167
2020-11,Texas,Arkansas,34905,11453.0,0,6568
2020-11,Texas,California,361217,1557240.0,1154480,126611
2020-11,Texas,Colorado,191348,513457.0,174075,25317
2020-11,Texas,Connecticut,2160,1730.0,14855,2990
2020-11,Texas,Florida,371408,1308164.0,563801,86511
2020-11,Texas,Georgia,137772,214454.0,337630,22953
2020-11,Texas,Hawaii,12916,482612.0,43324,11399
2020-11,Texas,Idaho,6838,197.0,0,7650
2020-11,Texas,Illinois,122208,1152279.0,322350,25930
2020-11,Texas,Indiana,24954,35020.0,57721,11809
2020-11,Texas,Iowa,10666,325.0,0,5481
2020-11,Texas,Kansas,14733,1373.0,0,3982
2020-11,Texas,Kentucky,24835,17154.0,0,10808
2020-11,Texas,Louisiana,81684,37057.0,26704,9706
2020-11,Texas,Maine,4,0.0,0,1615
2020-11,Texas,Maryland,43150,235381.0,45615,14306
2020-11,Texas,Massachusetts,21477,108745.0,124293,12877
2020-11,Texas,Michigan,42014,17870.0,134596,20699
2020-11,Texas,Minnesota,29932,9395.0,33744,13811
2020-11,Texas,Mississippi,15435,1559.0,0,2782
2020-11,Texas,Missouri,74623,92297.0,42128,17315
2020-11,Texas,Montana,7199,342.0,0,5808
2020-11,Texas,Nebraska,15139,9475.0,0,5581
2020-11,Texas,Nevada,136005,102978.0,148463,36229
2020-11,Texas,New Hampshire,17,0.0,0,3303
2020-11,Texas,New Jersey,42451,647471.0,330003,12997
2020-11,Texas,New Mexico,23113,18105.0,0,8850
2020-11,Texas,New York,34944,148786.0,71712,32411
2020-11,Texas,North Carolina,95660,108193.0,332588,24153
2020-11,Texas,North Dakota,4465,0.0,0,1945
2020-11,Texas,Ohio,30416,43180.0,51832,18389
2020-11,Texas,Oklahoma,55497,56782.0,0,6831
2020-11,Texas,Oregon,20149,11875.0,232040,11956
2020-11,Texas,Pennsylvania,40936,49134.0,252859,21253
2020-11,Texas,Puerto Rico,12132,67862.0,90232,8323
2020-11,Texas,Rhode Island,71,57.0,0,4754
2020-11,Texas,South Carolina,21163,5493.0,0,17175
2020-11,Texas,South Dakota,7184,0.0,0,4618
2020-11,Texas,Tennessee,89757,128642.0,1811,18928
2020-11,Texas,Texas,637528,604328.0,506702,56854
2020-11,Texas,U.S. Virgin Islands,1288,0.0,0,4295
2020-11,Texas,Utah,45183,69215.0,307940,15358
2020-11,Texas,Virginia,56507,62499.0,122370,30259
2020-11,Texas,Washington,47532,98676.0,273960,30265
2020-11,Texas,Wisconsin,9859,2044.0,0,9583
2020-11,Texas,Wyoming,2665,0.0,0,1047
2020-11,U.S. Pacific Trust Territories and Possessions,Hawaii,2721,166871.0,199262,3801
2020-11,U.S. Pacific Trust Territories and Possessions,U.S. Pacific Trust Territories and Possessions,4483,49077.0,2445,426
2020-11,U.S. Virgin Islands,Florida,16494,1413.0,0,5739
2020-11,U.S. Virgin Islands,Georgia,6307,0.0,0,3237
2020-11,U.S. Virgin Islands,Illinois,488,0.0,0,2115
2020-11,U.S. Virgin Islands,Massachusetts,225,0.0,0,1693
2020-11,U.S. Virgin Islands,New Jersey,2038,0.0,0,1634
2020-11,U.S. Virgin Islands,New York,1881,0.0,0,3246
2020-11,U.S. Virgin Islands,North Carolina,5223,332.0,0,3082
2020-11,U.S. Virgin Islands,Pennsylvania,1158,0.0,20,1605
2020-11,U.S. Virgin Islands,Puerto Rico,1662,0.0,0,230
2020-11,U.S. Virgin Islands,Texas,1498,0.0,0,4295
2020-11,U.S. Virgin Islands,U.S. Virgin Islands,6114,0.0,0,266
2020-11,Utah,Alabama,29,0.0,0,1472
2020-11,Utah,Alaska,599,301.0,1630,2125
2020-11,Utah,Arizona,38643,51061.0,37547,4419
2020-11,Utah,California,94298,51646.0,136798,16774
2020-11,Utah,Colorado,41732,74551.0,43844,4016
2020-11,Utah,Florida,13863,16649.0,65066,19365
2020-11,Utah,Georgia,30713,130760.0,161513,3180
2020-11,Utah,Hawaii,1313,14172.0,2029,2994
2020-11,Utah,Idaho,16257,2152.0,0,1776
2020-11,Utah,Illinois,11649,40515.0,81435,5009
2020-11,Utah,Indiana,1299,1242.0,13897,2710
2020-11,Utah,Iowa,247,0.0,0,955
2020-11,Utah,Kentucky,4653,4493.0,36722,1450
2020-11,Utah,Louisiana,1922,0.0,6615,1428
2020-11,Utah,Maryland,2107,2422.0,26834,3730
2020-11,Utah,Massachusetts,4160,3432.0,95637,2105
2020-11,Utah,Michigan,11228,8685.0,52711,2962
2020-11,Utah,Minnesota,12016,4896.0,11051,1982
2020-11,Utah,Missouri,9647,7856.0,44126,5308
2020-11,Utah,Montana,16731,1071.0,0,3707
2020-11,Utah,Nebraska,2514,0.0,0,840
2020-11,Utah,Nevada,22461,50717.0,27840,2148
2020-11,Utah,New Jersey,1383,3753.0,36970,1969
2020-11,Utah,New Mexico,2922,16.0,0,1479
2020-11,Utah,New York,5206,38717.0,63516,3980
2020-11,Utah,North Carolina,6529,821.0,53704,7100
2020-11,Utah,Ohio,14,0.0,0,1528
2020-11,Utah,Oklahoma,4343,0.0,0,2658
2020-11,Utah,Oregon,17649,9057.0,64306,3608
2020-11,Utah,Pennsylvania,1698,1197.0,28611,5781
2020-11,Utah,South Dakota,727,0.0,0,508
2020-11,Utah,Tennessee,6321,6187.0,32417,4070
2020-11,Utah,Texas,46681,64106.0,351361,15097
2020-11,Utah,Utah,8592,0.0,0,986
2020-11,Utah,Virginia,3367,346.0,39632,7465
2020-11,Utah,Washington,24901,19413.0,94843,4369
2020-11,Utah,Wisconsin,1021,600.0,34712,1247
2020-11,Utah,Wyoming,5235,0.0,0,730
2020-11,Vermont,Colorado,174,0.0,0,1639
2020-11,Vermont,Illinois,1064,0.0,0,763
2020-11,Vermont,Massachusetts,134,0.0,0,127
2020-11,Vermont,Michigan,1868,0.0,0,537
2020-11,Vermont,New Hampshire,19,0.0,0,137
2020-11,Vermont,New Jersey,1001,0.0,0,266
2020-11,Vermont,New York,308,0.0,0,266
2020-11,Vermont,North Carolina,2427,0.0,0,1522
2020-11,Vermont,Pennsylvania,1494,0.0,0,670
2020-11,Vermont,Virginia,1489,0.0,0,1764
2020-11,Virginia,Alabama,1318,162.0,0,1235
2020-11,Virginia,Arizona,7144,646.0,2573,5914
2020-11,Virginia,California,33732,249316.0,18523,37203
2020-11,Virginia,Colorado,28493,8777.0,2017,11920
2020-11,Virginia,Connecticut,2938,0.0,0,1361
2020-11,Virginia,Florida,95177,18315.0,12059,50836
2020-11,Virginia,Georgia,74588,63939.0,56973,6552
2020-11,Virginia,Idaho,14,3.0,0,2025
2020-11,Virginia,Illinois,43485,41635.0,37349,13085
2020-11,Virginia,Indiana,3493,124.0,0,2468
2020-11,Virginia,Kentucky,5348,0.0,0,2089
2020-11,Virginia,Louisiana,4061,378.0,0,6678
2020-11,Virginia,Maine,5225,0.0,0,5982
2020-11,Virginia,Maryland,6839,53636.0,0,318
2020-11,Virginia,Massachusetts,15625,6006.0,274,2159
2020-11,Virginia,Michigan,15931,646.0,0,5455
2020-11,Virginia,Minnesota,9305,1724.0,0,6425
2020-11,Virginia,Missouri,5308,58.0,0,4957
2020-11,Virginia,Nebraska,89,0.0,0,1012
2020-11,Virginia,Nevada,5026,1200.0,1840,6240
2020-11,Virginia,New Jersey,12881,22697.0,2627,2362
2020-11,Virginia,New Mexico,117,0.0,0,1650
2020-11,Virginia,New York,16656,1056.0,200,6109
2020-11,Virginia,North Carolina,72591,8857.0,29829,7068
2020-11,Virginia,Ohio,9130,2213.0,0,3356
2020-11,Virginia,Oklahoma,43,0.0,0,1158
2020-11,Virginia,Oregon,7,0.0,0,2350
2020-11,Virginia,Pennsylvania,14583,1299.0,0,2222
2020-11,Virginia,Puerto Rico,2442,1283.0,2111,3125
2020-11,Virginia,Rhode Island,3519,140.0,0,2215
2020-11,Virginia,South Carolina,9118,301.0,0,4859
