,DATE,ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS,FREIGHT,MAIL,DISTANCE,SLIDER_KEYS
28285,2020-07,Washington,Virginia,8772,54449.0,7983,6941,18
28286,2020-07,Washington,Washington,62656,84868.0,15272,6037,18
28287,2020-07,Washington,Wisconsin,1895,0.0,0,3316,18
28288,2020-07,West Virginia,Florida,7613,0.0,0,4178,18
28289,2020-07,West Virginia,Georgia,1403,0.0,0,363,18
28290,2020-07,West Virginia,Illinois,1230,0.0,0,1349,18
28291,2020-07,West Virginia,Maryland,64,0.0,0,177,18
28292,2020-07,West Virginia,North Carolina,5390,1.0,0,883,18
28293,2020-07,West Virginia,Pennsylvania,310,0.0,0,417,18
28294,2020-07,West Virginia,South Carolina,1833,0.0,0,1132,18
28295,2020-07,West Virginia,Virginia,312,0.0,0,327,18
28296,2020-07,West Virginia,West Virginia,496,0.0,0,218,18
28297,2020-07,Wisconsin,Alabama,1,0.0,0,576,18
28298,2020-07,Wisconsin,Arizona,9270,6783.0,0,4372,18
28299,2020-07,Wisconsin,California,293,387.0,0,3574,18
28300,2020-07,Wisconsin,Colorado,18896,19971.0,0,5245,18
28301,2020-07,Wisconsin,Florida,10418,2522.0,0,7880,18
28302,2020-07,Wisconsin,Georgia,8275,6766.0,43771,2045,18
28303,2020-07,Wisconsin,Idaho,128,58.0,0,1423,18
28304,2020-07,Wisconsin,Illinois,25073,1731.0,0,2282,18
28305,2020-07,Wisconsin,Louisiana,161,322.0,0,903,18
28306,2020-07,Wisconsin,Maryland,5255,10637.0,0,641,18
28307,2020-07,Wisconsin,Massachusetts,283,0.0,0,932,18
28308,2020-07,Wisconsin,Michigan,7232,0.0,0,1131,18
28309,2020-07,Wisconsin,Minnesota,13490,565.0,11412,2197,18
28310,2020-07,Wisconsin,Missouri,1739,814.0,0,317,18
28311,2020-07,Wisconsin,Nevada,4922,4274.0,0,4558,18
28312,2020-07,Wisconsin,New Hampshire,103,0.0,0,834,18
28313,2020-07,Wisconsin,New Jersey,282,0.0,0,799,18
28314,2020-07,Wisconsin,North Carolina,8806,726.0,0,2010,18
28315,2020-07,Wisconsin,Oregon,505,0.0,0,1644,18
28316,2020-07,Wisconsin,Pennsylvania,2092,399.0,0,2218,18
28317,2020-07,Wisconsin,Tennessee,5293,6050.0,0,1549,18
28318,2020-07,Wisconsin,Texas,11874,3186.0,0,6026,18
28319,2020-07,Wisconsin,Utah,100,329.0,0,2494,18
28320,2020-07,Wisconsin,Virginia,1499,783.0,0,634,18
28321,2020-07,Wisconsin,Washington,2205,369.0,0,4787,18
28322,2020-07,Wyoming,California,1574,0.0,0,1521,18
28323,2020-07,Wyoming,Colorado,15474,202.0,0,2774,18
28324,2020-07,Wyoming,Illinois,6149,0.0,0,2324,18
28325,2020-07,Wyoming,Texas,9207,0.0,0,1047,18
28326,2020-07,Wyoming,Utah,7670,0.0,0,1028,18
28327,2020-08,Alabama,Alabama,2,0.0,0,74,19
28328,2020-08,Alabama,California,62,27.0,0,5615,19
28329,2020-08,Alabama,Colorado,1610,0.0,0,1083,19
28330,2020-08,Alabama,Florida,4416,3149.0,0,1675,19
28331,2020-08,Alabama,Georgia,25176,8435.0,0,1102,19
28332,2020-08,Alabama,Illinois,3861,906.0,0,3412,19
28333,2020-08,Alabama,Kentucky,3,0.0,0,323,19
28334,2020-08,Alabama,Louisiana,63,0.0,0,418,19
28335,2020-08,Alabama,Maryland,1214,2323.0,0,682,19
28336,2020-08,Alabama,Michigan,65,0.0,0,625,19
28337,2020-08,Alabama,Nevada,2503,6159.0,0,3489,19
28338,2020-08,Alabama,North Carolina,14984,581.0,570,1953,19
28339,2020-08,Alabama,Puerto Rico,8,0.0,0,1652,19
28340,2020-08,Alabama,Tennessee,19,0.0,0,109,19
28341,2020-08,Alabama,Texas,27978,12252.0,0,9768,19
28342,2020-08,Alabama,Virginia,792,60.0,0,1235,19
28343,2020-08,Alaska,Alaska,99344,2856047.0,4385077,84471,19
28344,2020-08,Alaska,California,1347,21555.0,0,2345,19
28345,2020-08,Alaska,Colorado,3864,55691.0,741,2405,19
28346,2020-08,Alaska,Illinois,8380,33649.0,370,5692,19
28347,2020-08,Alaska,Minnesota,9550,114137.0,2670,5038,19
28348,2020-08,Alaska,Oregon,3394,45859.0,4004,1542,19
28349,2020-08,Alaska,Texas,5493,22912.0,0,3043,19
28350,2020-08,Alaska,Washington,90103,1533492.0,23687,14790,19
28351,2020-08,Arizona,Alabama,141,12.0,0,1455,19
28352,2020-08,Arizona,Arizona,19144,40.0,0,1742,19
28353,2020-08,Arizona,Arkansas,1773,2060.0,0,2142,19
28354,2020-08,Arizona,California,167870,215630.0,112520,23460,19
28355,2020-08,Arizona,Colorado,58295,84221.0,788,7490,19
28356,2020-08,Arizona,Connecticut,52,2933.0,0,4413,19
28357,2020-08,Arizona,Florida,13294,37779.0,37685,12262,19
28358,2020-08,Arizona,Georgia,13109,25002.0,107163,4715,19
28359,2020-08,Arizona,Idaho,7484,300.0,0,2923,19
28360,2020-08,Arizona,Illinois,38406,90808.0,49237,11177,19
28361,2020-08,Arizona,Indiana,8851,10681.0,52216,6023,19
28362,2020-08,Arizona,Iowa,6080,0.0,0,4675,19
28363,2020-08,Arizona,Kansas,2293,2727.0,0,1725,19
28364,2020-08,Arizona,Kentucky,1476,1178.0,0,3059,19
28365,2020-08,Arizona,Louisiana,2491,6672.0,0,1300,19
28366,2020-08,Arizona,Maryland,5697,46836.0,0,3975,19
28367,2020-08,Arizona,Massachusetts,5531,9880.0,27348,6900,19
28368,2020-08,Arizona,Michigan,14588,2228.0,70702,8076,19
28369,2020-08,Arizona,Minnesota,17924,10252.0,79815,6363,19
28370,2020-08,Arizona,Missouri,18192,44174.0,10354,5678,19
28371,2020-08,Arizona,Montana,3791,0.0,0,4709,19
28372,2020-08,Arizona,Nebraska,5954,4081.0,10834,4005,19
28373,2020-08,Arizona,Nevada,36894,42204.0,4279,2973,19
28374,2020-08,Arizona,New Hampshire,98,194.0,0,2280,19
28375,2020-08,Arizona,New Jersey,3434,3546.0,27069,4266,19
28376,2020-08,Arizona,New Mexico,6827,32181.0,0,886,19
28377,2020-08,Arizona,New York,5816,7955.0,32104,10520,19
28378,2020-08,Arizona,North Carolina,20589,20908.0,40364,3664,19
28379,2020-08,Arizona,North Dakota,2757,0.0,0,3476,19
28380,2020-08,Arizona,Ohio,5525,22183.0,0,5144,19
28381,2020-08,Arizona,Oklahoma,9102,9892.0,0,4234,19
28382,2020-08,Arizona,Oregon,24848,90323.0,33175,9602,19
28383,2020-08,Arizona,Pennsylvania,11472,4888.0,20965,5964,19
28384,2020-08,Arizona,South Carolina,14,0.0,0,1664,19
28385,2020-08,Arizona,South Dakota,3919,0.0,0,3026,19
28386,2020-08,Arizona,Tennessee,7549,46994.0,0,3958,19
28387,2020-08,Arizona,Texas,111996,168312.0,103250,18624,19
28388,2020-08,Arizona,Utah,34575,48034.0,61709,4979,19
28389,2020-08,Arizona,Virginia,2562,607.0,0,5964,19
28390,2020-08,Arizona,Washington,40633,94337.0,68061,12109,19
28391,2020-08,Arizona,Wisconsin,8425,7460.0,0,4372,19
28392,2020-08,Arkansas,Arizona,1789,3663.0,0,2142,19
28393,2020-08,Arkansas,California,709,0.0,0,4312,19
28394,2020-08,Arkansas,Colorado,3633,0.0,0,2929,19
28395,2020-08,Arkansas,Florida,3629,0.0,0,4242,19
28396,2020-08,Arkansas,Georgia,8865,2564.0,0,2084,19
28397,2020-08,Arkansas,Illinois,5036,44.0,0,4258,19
28398,2020-08,Arkansas,Indiana,1,0.0,0,474,19
28399,2020-08,Arkansas,Maryland,3,0.0,0,912,19
28400,2020-08,Arkansas,Missouri,2849,4699.0,0,498,19
28401,2020-08,Arkansas,Nevada,659,0.0,0,2457,19
28402,2020-08,Arkansas,North Carolina,8143,300.0,0,2157,19
28403,2020-08,Arkansas,Tennessee,210,0.0,0,829,19
28404,2020-08,Arkansas,Texas,30520,9875.0,0,4938,19
28405,2020-08,California,Alabama,29,0.0,0,5559,19
28406,2020-08,California,Alaska,892,22146.0,3416,2345,19
28407,2020-08,California,Arizona,169392,376763.0,86136,21706,19
28408,2020-08,California,Arkansas,847,674.0,0,6177,19
28409,2020-08,California,California,404952,601469.0,96591,44590,19
28410,2020-08,California,Colorado,195967,773751.0,353648,34089,19
28411,2020-08,California,Connecticut,259,1525.0,0,7556,19
28412,2020-08,California,Florida,42775,1060136.0,295292,76743,19
28413,2020-08,California,Georgia,74999,494099.0,934261,32132,19
28414,2020-08,California,Hawaii,33401,5025884.0,350431,39970,19
28415,2020-08,California,Idaho,18798,5039.0,0,10776,19
28416,2020-08,California,Illinois,135423,1908199.0,619347,40819,19
28417,2020-08,California,Indiana,1496,1255.0,8116,5640,19
28418,2020-08,California,Iowa,523,0.0,0,7496,19
28419,2020-08,California,Kansas,329,0.0,0,2567,19
28420,2020-08,California,Kentucky,1101,426.0,0,3743,19
28421,2020-08,California,Louisiana,6858,4320.0,14793,8552,19
28422,2020-08,California,Maryland,20996,189210.0,5180,16691,19
28423,2020-08,California,Massachusetts,27873,170721.0,170993,23815,19
28424,2020-08,California,Michigan,34038,69795.0,555937,21634,19
28425,2020-08,California,Minnesota,47451,91224.0,634154,24673,19
28426,2020-08,California,Missouri,21949,159717.0,0,25960,19
28427,2020-08,California,Montana,7349,0.0,0,10752,19
28428,2020-08,California,Nebraska,416,636.0,0,6843,19
28429,2020-08,California,Nevada,183057,311571.0,24,12563,19
28430,2020-08,California,New Jersey,45847,3378845.0,293811,19907,19
28431,2020-08,California,New Mexico,4542,29126.0,0,6179,19
28432,2020-08,California,New York,39215,1300338.0,557338,49377,19
28433,2020-08,California,North Carolina,44862,51252.0,347997,24530,19
28434,2020-08,California,North Dakota,207,0.0,0,1440,19
28435,2020-08,California,Ohio,5608,6086.0,10974,14408,19
28436,2020-08,California,Oklahoma,1379,383.0,0,9023,19
28437,2020-08,California,Oregon,76367,139650.0,43859,24519,19
28438,2020-08,California,Pennsylvania,20535,77745.0,236164,21244,19
28439,2020-08,California,South Carolina,150,115.0,0,4207,19
28440,2020-08,California,South Dakota,348,0.0,0,2438,19
28441,2020-08,California,Tennessee,19778,131917.0,67435,28598,19
28442,2020-08,California,Texas,311667,2527228.0,1145686,92546,19
28443,2020-08,California,Utah,79669,145482.0,397575,13276,19
28444,2020-08,California,Virginia,30180,891063.0,137953,32887,19
28445,2020-08,California,Washington,149626,725178.0,364895,40863,19
28446,2020-08,California,Wisconsin,280,262.0,0,5312,19
28447,2020-08,California,Wyoming,2045,0.0,0,1521,19
28448,2020-08,Colorado,Alabama,1885,0.0,0,2166,19
28449,2020-08,Colorado,Alaska,3599,7572.0,6546,2405,19
28450,2020-08,Colorado,Arizona,61543,69775.0,34348,7490,19
28451,2020-08,Colorado,Arkansas,3492,0.0,0,2158,19
28452,2020-08,Colorado,California,200437,393101.0,137646,34202,19
28453,2020-08,Colorado,Colorado,56446,0.0,0,4106,19
28454,2020-08,Colorado,Connecticut,4260,15689.0,23042,5013,19
28455,2020-08,Colorado,Florida,68710,140601.0,19829,26805,19
28456,2020-08,Colorado,Georgia,34751,40405.0,105262,5995,19
28457,2020-08,Colorado,Hawaii,2921,56045.0,105615,3365,19
28458,2020-08,Colorado,Idaho,17043,16628.0,0,3504,19
28459,2020-08,Colorado,Illinois,79729,545472.0,6864,8286,19
28460,2020-08,Colorado,Indiana,17288,38296.0,23502,3908,19
28461,2020-08,Colorado,Iowa,11980,665.0,0,3740,19
28462,2020-08,Colorado,Kansas,3709,0.0,0,2331,19
28463,2020-08,Colorado,Kentucky,17266,11258.0,0,8417,19
28464,2020-08,Colorado,Louisiana,8939,12846.0,3321,3186,19
28465,2020-08,Colorado,Maryland,22002,86463.0,14274,5964,19
28466,2020-08,Colorado,Massachusetts,14478,77274.0,34832,5262,19
28467,2020-08,Colorado,Michigan,33838,29879.0,38578,11739,19
28468,2020-08,Colorado,Minnesota,44284,78717.0,21728,5551,19
28469,2020-08,Colorado,Missouri,46035,75746.0,23,5744,19
28470,2020-08,Colorado,Montana,28060,31129.0,43970,7171,19
28471,2020-08,Colorado,Nebraska,18643,13435.0,415,3613,19
28472,2020-08,Colorado,Nevada,62090,57803.0,1614,7380,19
28473,2020-08,Colorado,New Hampshire,257,150.0,0,1729,19
28474,2020-08,Colorado,New Jersey,23037,286409.0,46041,3210,19
28475,2020-08,Colorado,New Mexico,8823,11859.0,0,2084,19
28476,2020-08,Colorado,New York,29577,85000.0,16945,17201,19
28477,2020-08,Colorado,North Carolina,39013,30737.0,9297,10904,19
28478,2020-08,Colorado,North Dakota,12736,0.0,0,5171,19
28479,2020-08,Colorado,Ohio,22537,44019.0,33381,8219,19
28480,2020-08,Colorado,Oklahoma,20688,32974.0,0,3649,19
28481,2020-08,Colorado,Oregon,34094,47801.0,111116,6871,19
28482,2020-08,Colorado,Pennsylvania,33619,92092.0,55367,10102,19
28483,2020-08,Colorado,Rhode Island,2,0.0,0,1737,19
28484,2020-08,Colorado,South Carolina,1840,0.0,0,4212,19
28485,2020-08,Colorado,South Dakota,10148,287.0,0,2470,19
28486,2020-08,Colorado,Tennessee,27171,52376.0,2748,10986,19
28487,2020-08,Colorado,Texas,207263,454577.0,165594,26686,19
28488,2020-08,Colorado,Utah,40882,90433.0,28105,3641,19
28489,2020-08,Colorado,Vermont,669,0.0,0,1639,19
28490,2020-08,Colorado,Virginia,31867,92824.0,12095,11849,19
28491,2020-08,Colorado,Washington,63083,208387.0,97489,9516,19
28492,2020-08,Colorado,Wisconsin,20848,15517.0,0,6141,19
28493,2020-08,Colorado,Wyoming,16934,4394.0,0,2774,19
28494,2020-08,Connecticut,Arizona,56,931.0,0,2213,19
28495,2020-08,Connecticut,California,1,86.0,0,2527,19
28496,2020-08,Connecticut,Colorado,4968,17334.0,20986,5013,19
28497,2020-08,Connecticut,Florida,14980,12890.0,0,11095,19
28498,2020-08,Connecticut,Georgia,6262,4985.0,56654,859,19
28499,2020-08,Connecticut,Illinois,7190,30136.0,0,2343,19
28500,2020-08,Connecticut,Maryland,5105,33263.0,0,283,19
28501,2020-08,Connecticut,Massachusetts,35,0.0,0,91,19
28502,2020-08,Connecticut,Michigan,3038,0.0,0,549,19
28503,2020-08,Connecticut,Minnesota,2346,281.0,71622,3150,19
28504,2020-08,Connecticut,Missouri,1013,14200.0,0,2126,19
28505,2020-08,Connecticut,Nevada,6,466.0,0,2297,19
28506,2020-08,Connecticut,New York,208,329.0,0,373,19
28507,2020-08,Connecticut,North Carolina,9680,4991.0,86896,644,19
28508,2020-08,Connecticut,Oklahoma,13,0.0,0,1304,19
28509,2020-08,Connecticut,Pennsylvania,3643,202.0,0,549,19
28510,2020-08,Connecticut,Puerto Rico,1920,0.0,0,1666,19
28511,2020-08,Connecticut,South Carolina,1525,0.0,0,664,19
28512,2020-08,Connecticut,Texas,2675,2323.0,14827,7733,19
28513,2020-08,Connecticut,Virginia,3037,0.0,0,639,19
28514,2020-08,Florida,Alabama,4190,8883.0,0,2457,19
28515,2020-08,Florida,Arizona,12868,53637.0,31248,11298,19
28516,2020-08,Florida,Arkansas,3939,0.0,0,3505,19
28517,2020-08,Florida,California,40989,823554.0,46324,52493,19
28518,2020-08,Florida,Colorado,67364,131667.0,36775,27662,19
28519,2020-08,Florida,Connecticut,15854,12448.0,0,11095,19
28520,2020-08,Florida,Florida,53495,63692.0,11315,13591,19
28521,2020-08,Florida,Georgia,253837,618006.0,446779,14122,19
28522,2020-08,Florida,Idaho,12,0.0,0,4507,19
28523,2020-08,Florida,Illinois,127934,362221.0,28505,58239,19
28524,2020-08,Florida,Indiana,30310,16881.0,0,20793,19
28525,2020-08,Florida,Iowa,5387,0.0,0,8781,19
28526,2020-08,Florida,Kansas,939,160.0,0,5196,19
28527,2020-08,Florida,Kentucky,43373,3692.0,0,25262,19
28528,2020-08,Florida,Louisiana,23533,31216.0,1001,6984,19
28529,2020-08,Florida,Maine,1822,0.0,0,6488,19
28530,2020-08,Florida,Maryland,71747,335601.0,0,15878,19
28531,2020-08,Florida,Massachusetts,46906,63768.0,102133,21236,19
28532,2020-08,Florida,Michigan,56434,40436.0,188748,22868,19
28533,2020-08,Florida,Minnesota,23581,34689.0,48057,16121,19
28534,2020-08,Florida,Missouri,42109,116555.0,0,20821,19
28535,2020-08,Florida,Nebraska,1504,313.0,0,5888,19
28536,2020-08,Florida,Nevada,32906,51785.0,2973,25729,19
28537,2020-08,Florida,New Hampshire,4359,1086.0,0,4769,19
28538,2020-08,Florida,New Jersey,123144,99277.0,33224,31551,19
28539,2020-08,Florida,New Mexico,8,219.0,0,1688,19
28540,2020-08,Florida,New York,103431,198864.0,383302,59249,19
28541,2020-08,Florida,North Carolina,197476,122111.0,68548,25759,19
28542,2020-08,Florida,North Dakota,562,0.0,0,3136,19
28543,2020-08,Florida,Ohio,60119,22278.0,0,31854,19
28544,2020-08,Florida,Oklahoma,4773,1483.0,0,9495,19
28545,2020-08,Florida,Oregon,774,0.0,0,2534,19
28546,2020-08,Florida,Pennsylvania,142366,107151.0,9780,51172,19
28547,2020-08,Florida,Puerto Rico,54464,668202.0,46606,12650,19
28548,2020-08,Florida,Rhode Island,5922,3452.0,0,8834,19
28549,2020-08,Florida,South Carolina,5630,0.0,0,6425,19
28550,2020-08,Florida,South Dakota,850,0.0,0,2668,19
28551,2020-08,Florida,Tennessee,69979,154354.0,0,24995,19
28552,2020-08,Florida,Texas,293836,660198.0,239056,78712,19
28553,2020-08,Florida,U.S. Virgin Islands,12091,31524.0,0,5739,19
28554,2020-08,Florida,Utah,5913,11229.0,16589,11750,19
28555,2020-08,Florida,Virginia,56844,17300.0,8839,39808,19
28556,2020-08,Florida,Washington,9735,70640.0,1701,7791,19
28557,2020-08,Florida,West Virginia,5114,0.0,0,4178,19
28558,2020-08,Florida,Wisconsin,8998,10393.0,0,12107,19
28559,2020-08,Georgia,Alabama,24907,16434.0,0,1102,19
28560,2020-08,Georgia,Arizona,13815,40115.0,239298,4715,19
28561,2020-08,Georgia,Arkansas,8817,12849.0,0,1631,19
28562,2020-08,Georgia,California,74913,555322.0,684758,28093,19
28563,2020-08,Georgia,Colorado,35137,53890.0,279146,5995,19
28564,2020-08,Georgia,Connecticut,6581,10439.0,37237,859,19
28565,2020-08,Georgia,Florida,252671,335672.0,533450,14724,19
28566,2020-08,Georgia,Georgia,47270,3591.0,0,2348,19
28567,2020-08,Georgia,Idaho,45,912.0,0,1838,19
28568,2020-08,Georgia,Illinois,49050,97629.0,27201,9128,19
28569,2020-08,Georgia,Indiana,22834,41129.0,26421,2884,19
28570,2020-08,Georgia,Iowa,3047,0.0,0,743,19
28571,2020-08,Georgia,Kansas,3019,1814.0,0,1564,19
28572,2020-08,Georgia,Kentucky,26722,32106.0,1393,2901,19
28573,2020-08,Georgia,Louisiana,29703,26043.0,51380,3725,19
28574,2020-08,Georgia,Maine,2205,497.0,0,1027,19
28575,2020-08,Georgia,Maryland,25777,57969.0,24832,2874,19
28576,2020-08,Georgia,Massachusetts,20211,58765.0,129949,3739,19
28577,2020-08,Georgia,Michigan,40964,109523.0,26954,2606,19
28578,2020-08,Georgia,Minnesota,31644,25997.0,54804,3552,19
28579,2020-08,Georgia,Mississippi,9893,10450.0,0,1275,19
28580,2020-08,Georgia,Missouri,33558,58772.0,129500,2915,19
28581,2020-08,Georgia,Montana,517,25.0,0,1842,19
28582,2020-08,Georgia,Nebraska,6450,7140.0,12647,821,19
28583,2020-08,Georgia,Nevada,29984,33300.0,157465,8981,19
28584,2020-08,Georgia,New Hampshire,38,0.0,0,952,19
28585,2020-08,Georgia,New Jersey,30374,78932.0,112764,4371,19
28586,2020-08,Georgia,New Mexico,1886,2380.0,0,1269,19
28587,2020-08,Georgia,New York,47708,619483.0,158505,9780,19
28588,2020-08,Georgia,North Carolina,83403,79388.0,92175,4136,19
28589,2020-08,Georgia,Ohio,32682,18918.0,12699,4168,19
28590,2020-08,Georgia,Oklahoma,10142,12304.0,0,2870,19
28591,2020-08,Georgia,Oregon,10292,21301.0,97056,2172,19
28592,2020-08,Georgia,Pennsylvania,52721,97134.0,72603,8174,19
28593,2020-08,Georgia,Puerto Rico,4962,79809.0,131680,3094,19
28594,2020-08,Georgia,South Carolina,42090,35723.0,0,1763,19
28595,2020-08,Georgia,Tennessee,43445,98206.0,73624,2389,19
28596,2020-08,Georgia,Texas,120123,213580.0,502469,20642,19
28597,2020-08,Georgia,U.S. Virgin Islands,5531,0.0,0,3237,19
28598,2020-08,Georgia,Utah,34204,110743.0,165021,1590,19
28599,2020-08,Georgia,Virginia,66852,110525.0,72398,8113,19
28600,2020-08,Georgia,Washington,23758,96077.0,152000,8515,19
28601,2020-08,Georgia,West Virginia,2081,0.0,0,363,19
28602,2020-08,Georgia,Wisconsin,14307,18118.0,32856,3584,19
28603,2020-08,Hawaii,California,34226,2039354.0,83245,39970,19
28604,2020-08,Hawaii,Colorado,3876,362586.0,2015,3365,19
28605,2020-08,Hawaii,Hawaii,98063,947328.0,2,4538,19
28606,2020-08,Hawaii,Illinois,1178,172565.0,2692,4243,19
28607,2020-08,Hawaii,Oregon,1494,35893.0,2370,2603,19
28608,2020-08,Hawaii,Texas,5538,346867.0,220,3784,19
28609,2020-08,Hawaii,U.S. Pacific Trust Territories and Possessions,2296,58336.0,619150,3801,19
28610,2020-08,Hawaii,Washington,9837,874875.0,34925,10671,19
28611,2020-08,Idaho,Arizona,7601,0.0,0,2188,19
28612,2020-08,Idaho,California,19517,11464.0,0,10102,19
28613,2020-08,Idaho,Colorado,17844,8643.0,0,2962,19
28614,2020-08,Idaho,Georgia,105,0.0,0,1838,19
28615,2020-08,Idaho,Idaho,121,0.0,0,502,19
28616,2020-08,Idaho,Illinois,4483,3375.0,0,2874,19
28617,2020-08,Idaho,Maryland,142,0.0,0,2059,19
28618,2020-08,Idaho,Minnesota,3705,174.0,0,1142,19
28619,2020-08,Idaho,Missouri,16,0.0,0,1383,19
28620,2020-08,Idaho,Nebraska,39,0.0,0,1048,19
28621,2020-08,Idaho,Nevada,7584,5124.0,0,1911,19
28622,2020-08,Idaho,New Mexico,2,139.0,0,781,19
28623,2020-08,Idaho,Oklahoma,15,0.0,0,1140,19
28624,2020-08,Idaho,Oregon,3365,4787.0,0,688,19
28625,2020-08,Idaho,Tennessee,5,0.0,0,1516,19
28626,2020-08,Idaho,Texas,6682,0.0,0,2773,19
28627,2020-08,Idaho,Utah,16517,2048.0,0,1776,19
28628,2020-08,Idaho,Washington,15813,32224.0,871,2134,19
28629,2020-08,Illinois,Alabama,4866,6699.0,0,3922,19
28630,2020-08,Illinois,Alaska,6445,3645.0,7167,5692,19
28631,2020-08,Illinois,Arizona,34194,76563.0,124656,11177,19
28632,2020-08,Illinois,Arkansas,5564,374.0,0,3736,19
28633,2020-08,Illinois,California,128100,1034695.0,805173,42560,19
28634,2020-08,Illinois,Colorado,77355,254669.0,137775,8286,19
28635,2020-08,Illinois,Connecticut,8841,48361.0,0,3126,19
28636,2020-08,Illinois,Florida,124542,162970.0,160472,56442,19
28637,2020-08,Illinois,Georgia,47741,80070.0,30772,8522,19
28638,2020-08,Illinois,Hawaii,714,40526.0,98591,4243,19
28639,2020-08,Illinois,Idaho,4125,2000.0,0,2874,19
28640,2020-08,Illinois,Illinois,15786,63.0,0,3266,19
28641,2020-08,Illinois,Indiana,14972,1364.0,17131,1801,19
28642,2020-08,Illinois,Iowa,13153,422.0,0,3475,19
28643,2020-08,Illinois,Kansas,3950,235.0,0,2323,19
28644,2020-08,Illinois,Kentucky,23447,57157.0,0,4258,19
28645,2020-08,Illinois,Louisiana,11684,7937.0,279,4169,19
28646,2020-08,Illinois,Maine,6479,0.0,0,3678,19
28647,2020-08,Illinois,Maryland,16761,70396.0,3177,3095,19
28648,2020-08,Illinois,Massachusetts,33103,109824.0,36000,4329,19
28649,2020-08,Illinois,Michigan,50826,79887.0,0,4970,19
28650,2020-08,Illinois,Minnesota,31594,70633.0,0,3081,19
28651,2020-08,Illinois,Missouri,36694,53910.0,1088,5385,19
28652,2020-08,Illinois,Montana,13840,172.0,0,10258,19
28653,2020-08,Illinois,Nebraska,13927,22443.0,0,2883,19
28654,2020-08,Illinois,Nevada,52958,62054.0,101131,14892,19
28655,2020-08,Illinois,New Hampshire,4574,2400.0,0,1681,19
28656,2020-08,Illinois,New Jersey,26210,111451.0,241951,2876,19
28657,2020-08,Illinois,New Mexico,3722,5228.0,0,3357,19
28658,2020-08,Illinois,New York,52736,110269.0,2497,16443,19
28659,2020-08,Illinois,North Carolina,42240,65310.0,26264,10096,19
28660,2020-08,Illinois,North Dakota,4054,3.0,0,1671,19
28661,2020-08,Illinois,Ohio,34768,66403.0,12477,4014,19
28662,2020-08,Illinois,Oklahoma,10330,3506.0,0,4415,19
28663,2020-08,Illinois,Oregon,14918,26019.0,85371,6968,19
28664,2020-08,Illinois,Pennsylvania,51661,121288.0,133311,9512,19
28665,2020-08,Illinois,Puerto Rico,1814,0.0,0,2072,19
28666,2020-08,Illinois,Rhode Island,5878,2823.0,0,4238,19
28667,2020-08,Illinois,South Carolina,16044,916.0,0,9165,19
28668,2020-08,Illinois,South Dakota,8138,15.0,0,4236,19
28669,2020-08,Illinois,Tennessee,30479,66033.0,0,5999,19
28670,2020-08,Illinois,Texas,117906,1120652.0,596976,25610,19
28671,2020-08,Illinois,Utah,16551,37419.0,33080,6259,19
28672,2020-08,Illinois,Vermont,1770,0.0,0,1526,19
28673,2020-08,Illinois,Virginia,45804,38029.0,191209,11726,19
28674,2020-08,Illinois,Washington,32375,176249.0,201205,8617,19
28675,2020-08,Illinois,West Virginia,1479,0.0,0,1765,19
28676,2020-08,Illinois,Wisconsin,27434,162.0,0,2456,19
28677,2020-08,Illinois,Wyoming,8954,91.0,0,2324,19
28678,2020-08,Indiana,Arizona,8744,12130.0,80993,6023,19
28679,2020-08,Indiana,California,1585,7529.0,12308,14895,19
28680,2020-08,Indiana,Colorado,17353,77090.0,41451,3908,19
28681,2020-08,Indiana,Florida,27453,15235.0,0,20793,19
28682,2020-08,Indiana,Georgia,22907,23714.0,19784,2884,19
28683,2020-08,Indiana,Idaho,2,0.0,0,1563,19
28684,2020-08,Indiana,Illinois,13368,3567.0,7815,1985,19
28685,2020-08,Indiana,Kentucky,57,0.0,0,159,19
28686,2020-08,Indiana,Louisiana,81,116.0,0,707,19
28687,2020-08,Indiana,Maryland,4928,17698.0,0,516,19
28688,2020-08,Indiana,Michigan,7453,0.0,0,1110,19
28689,2020-08,Indiana,Minnesota,4000,1085.0,8551,1006,19
28690,2020-08,Indiana,Missouri,1504,13038.0,0,229,19
28691,2020-08,Indiana,Nevada,7733,13876.0,0,11379,19
28692,2020-08,Indiana,New Jersey,1783,0.0,0,1935,19
28693,2020-08,Indiana,New York,937,0.0,0,2003,19
28694,2020-08,Indiana,North Carolina,14885,1004.0,0,2722,19
28695,2020-08,Indiana,Oregon,75,0.0,0,1877,19
28696,2020-08,Indiana,Pennsylvania,2234,129.0,0,1706,19
28697,2020-08,Indiana,South Carolina,1021,0.0,0,2363,19
28698,2020-08,Indiana,Texas,23894,19224.0,108094,8391,19
28699,2020-08,Indiana,Utah,1378,69.0,48345,1355,19
28700,2020-08,Indiana,Virginia,3214,0.0,0,1452,19
28701,2020-08,Indiana,Washington,2364,4543.0,4729,1866,19
28702,2020-08,Iowa,Arizona,6575,0.0,0,4675,19
28703,2020-08,Iowa,Arkansas,23,0.0,0,494,19
28704,2020-08,Iowa,California,382,0.0,0,5912,19
28705,2020-08,Iowa,Colorado,11371,1870.0,0,3740,19
28706,2020-08,Iowa,Florida,5046,0.0,0,9807,19
28707,2020-08,Iowa,Georgia,2937,0.0,0,1486,19
